9606	11098	PRSS23
9606	1113	CHGA
9606	11145	PLA2G16
9606	11151	CORO1A
9606	11167	FSTL1
9606	11173	ADAMTS7
9606	11184	MAP4K1
9606	11187	PKP3
9606	1123	CHN1
9606	11245	GPR176
9606	11277	TREX1
9606	112885	PHF21B
9606	112	ADCY6
9606	113026	PLCD3
9606	11314	CD300A
9606	11328	FKBP9
9606	11343	MGLL
9606	113452	TMEM54
9606	113791	PIK3IP1
9606	114548	NLRP3
9606	114569	MAL2
9606	114614	MIR155HG
9606	114769	CARD16
9606	114793	FMNL2
9606	114822	RHPN1
9606	114836	SLAMF6
9606	114876	OSBPL1A
9606	114884	OSBPL10
9606	115110	TNFRSF14-AS1
9606	1152	CKB
9606	115350	FCRL1
9606	115572	FAM46B
9606	115650	TNFRSF13C
9606	1159	CKMT1B
9606	116159	CYYR1
9606	116987	AGAP1
9606	117156	SCGB3A2
9606	117289	TAGAP
9606	118788	PIK3AP1
9606	1193	CLIC2
9606	119710	C11orf74
9606	119	ADD2
9606	121355	GTSF1
9606	122786	FRMD6
9606	1236	CCR7
9606	125058	TBC1D16
9606	125	ADH1B
9606	126129	CPT1C
9606	126308	MOB3A
9606	1264	CNN1
9606	1266	CNN3
9606	127602	DNAH14
9606	1277	COL1A1
9606	1278	COL1A2
9606	1281	COL3A1
9606	128218	TMEM125
9606	1282	COL4A1
9606	1287	COL4A5
9606	1288	COL4A6
9606	1289	COL5A1
9606	1290	COL5A2
9606	1291	COL6A1
9606	1292	COL6A2
9606	1293	COL6A3
9606	1294	COL7A1
9606	1299	COL9A3
9606	1301	COL11A1
9606	1303	COL12A1
9606	1307	COL16A1
9606	131405	TRIM71
9606	131566	DCBLD2
9606	132625	ZFP42
9606	135398	C6orf141
9606	136227	COL26A1
9606	1363	CPE
9606	1364	CLDN4
9606	1365	CLDN3
9606	1366	CLDN7
9606	1378	CR1
9606	137970	UNC5D
9606	1380	CR2
9606	1381	CRABP1
9606	138255	C9orf135
9606	1382	CRABP2
9606	138311	FAM69B
9606	1397	CRIP2
9606	1400	CRMP1
9606	143282	FGFBP3
9606	143903	LAYN
9606	1439	CSF2RB
9606	144571	A2M-AS1
9606	145438	FRMD6-AS1
9606	146223	CMTM4
9606	146850	PIK3R6
9606	147138	TMC8
9606	147429	AQP4-AS1
9606	147495	APCDD1
9606	1475	CSTA
9606	1488	CTBP2
9606	1490	CTGF
9606	150365	MEI1
9606	1512	CTSH
9606	1514	CTSL
9606	1515	CTSV
9606	151877	MAGI1-IT1
9606	151887	CCDC80
9606	151888	BTLA
9606	1520	CTSS
9606	152503	SH3D19
9606	1525	CXADR
9606	152641	WWC2-AS2
9606	153478	PLEKHG4B
9606	153571	C5orf38
9606	153572	IRX2
9606	1536	CYBB
9606	154810	AMOTL1
9606	157627	LINC00599
9606	157638	FAM84B
9606	157695	TDRP
9606	1592	CYP26A1
9606	1601	DAB2
9606	160365	CLECL1
9606	1605	DAG1
9606	1606	DGKA
9606	161159	ACTN1-AS1
9606	162461	TMEM92
9606	1645	AKR1C1
9606	1646	AKR1C2
9606	165631	PARP15
9606	1667	DEFA1
9606	1668	DEFA3
9606	167127	UGT3A2
9606	170371	C10orf128
9606	171019	ADAMTS19
9606	171558	PTCRA
9606	1728	NQO1
9606	1731	SEPT1
9606	1741	DLG3
9606	1776	DNASE1L3
9606	1789	DNMT3B
9606	1793	DOCK1
9606	1794	DOCK2
9606	1809	DPYSL3
9606	1829	DSG2
9606	1832	DSP
9606	1844	DUSP2
9606	1890	TYMP
9606	1910	EDNRB
9606	1911	PHC1
9606	1917	EEF1A2
9606	1942	EFNA1
9606	1948	EFNB2
9606	196383	RILPL2
9606	1999	ELF3
9606	199	AIF1
9606	200634	KRTCAP3
9606	2009	EML1
9606	2013	EMP2
9606	2017	CTTN
9606	202309	GAPT
9606	203328	SUSD3
9606	2034	EPAS1
9606	2036	EPB41L1
9606	203	AK1
9606	2041	EPHA1
9606	2050	EPHB4
9606	2052	EPHX1
9606	2064	ERBB2
9606	2065	ERBB3
9606	2070	EYA4
9606	2115	ETV1
9606	2118	ETV4
9606	2124	EVI2B
9606	2150	F2RL1
9606	2167	FABP4
9606	2173	FABP7
9606	2185	PTK2B
9606	219285	SAMD9L
9606	2192	FBLN1
9606	2195	FAT1
9606	219699	UNC5B
9606	219972	MPEG1
9606	220070	SHANK2-AS3
9606	2202	EFEMP1
9606	2208	FCER2
9606	220930	ZEB1-AS1
9606	221061	FAM171A1
9606	2213	FCGR2B
9606	221472	FGD2
9606	221692	PHACTR1
9606	2239	GPC4
9606	2247	FGF2
9606	2260	FGFR1
9606	2264	FGFR4
9606	2268	FGR
9606	2273	FHL1
9606	2274	FHL2
9606	22807	IKZF2
9606	22822	PHLDA1
9606	22829	NLGN4Y
9606	22885	ABLIM3
9606	22903	BTBD3
9606	22941	SHANK2
9606	22949	PTGR1
9606	2295	FOXF2
9606	22981	NINL
9606	22998	LIMCH1
9606	23022	PALLD
9606	23090	ZNF423
9606	23108	RAP1GAP2
9606	23129	PLXND1
9606	2313	FLI1
9606	23157	SEPT6
9606	23166	STAB1
9606	23187	PHLDB1
9606	23213	SULF1
9606	2321	FLT1
9606	23233	EXOC6B
9606	23242	COBL
9606	23286	WWC1
9606	23321	TRIM2
9606	23348	DOCK9
9606	2335	FN1
9606	23363	OBSL1
9606	23428	SLC7A8
9606	23495	TNFRSF13B
9606	23533	PIK3R5
9606	23543	RBFOX2
9606	23547	LILRA4
9606	23576	DDAH1
9606	23612	PHLDA3
9606	23641	LDOC1
9606	23643	LY96
9606	23670	TMEM2
9606	23677	SH3BP4
9606	23705	CADM1
9606	23779	ARHGAP8
9606	240	ALOX5
9606	241	ALOX5AP
9606	2487	FRZB
9606	2516	NR5A1
9606	253044	LINGO1-AS1
9606	253970	SFTA3
9606	254102	EHBP1L1
9606	255130	IGFBP7-AS1
9606	255231	MCOLN2
9606	255738	PCSK9
9606	256236	NAPSB
9606	2562	GABRB3
9606	257106	ARHGAP30
9606	257144	GCSAM
9606	25780	RASGRP3
9606	25805	BAMBI
9606	25937	WWTR1
9606	2596	GAP43
9606	25987	TSKU
9606	26010	SPATS2L
9606	26022	TMEM98
9606	26030	PLEKHG3
9606	260436	FDCSP
9606	26047	CNTNAP2
9606	26064	RAI14
9606	26112	CCDC69
9606	26153	KIF26A
9606	26157	GIMAP2
9606	26191	PTPN22
9606	2621	GAS6
9606	26227	PHGDH
9606	26228	STAP1
9606	2633	GBP1
9606	26353	HSPB8
9606	26471	NUPR1
9606	2649	NR6A1
9606	26509	MYOF
9606	27063	ANKRD1
9606	27065	NSG1
9606	27071	DAPP1
9606	27075	TSPAN13
9606	27122	DKK3
9606	27134	TJP3
9606	2719	GPC3
9606	27231	NMRK2
9606	27237	ARHGEF16
9606	27240	SIT1
9606	27293	SMPDL3B
9606	27295	PDLIM3
9606	27299	ADAMDEC1
9606	2736	GLI2
9606	27443	CECR2
9606	2770	GNAI1
9606	2774	GNAL
9606	2775	GNAO1
9606	2786	GNG4
9606	2793	GNGT2
9606	2817	GPC1
9606	28299	IGKV1-5
9606	283120	H19
9606	283131	NEAT1
9606	283149	BCL9L
9606	283209	PGM2L1
9606	283234	CCDC88B
9606	283248	RCOR2
9606	283358	B4GALNT3
9606	283638	CEP170B
9606	283659	PRTG
9606	283888	IL21R-AS1
9606	28388	IGHV5-51
9606	28392	IGHV4-59
9606	28394	IGHV4-39
9606	28395	IGHV4-34
9606	283987	HID1
9606	2841	GPR18
9606	284217	LAMA1
9606	284340	CXCL17
9606	28438	IGHV3-30-2
9606	28439	IGHV3-30
9606	28442	IGHV3-23
9606	28444	IGHV3-21
9606	28452	IGHV3-7
9606	28458	IGHV1-69-2
9606	28461	IGHV1-69
9606	28474	IGHV1-2
9606	285286	LINC00877
9606	285590	SH3PXD2B
9606	28567	TRBV20-1
9606	285780	LY86-AS1
9606	285830	HLA-F-AS1
9606	285965	EPHA1-AS1
9606	286077	FAM83H
9606	28616	TRBV4-2
9606	2861	GPR37
9606	28622	TRBJ2-7
9606	286336	FAM78A
9606	28638	TRBC2
9606	286530	P2RY8
9606	28755	TRAC
9606	28778	IGLV6-57
9606	2878	GPX3
9606	28797	IGLV3-19
9606	28809	IGLV3-1
9606	28815	IGLV2-14
9606	28816	IGLV2-11
9606	28823	IGLV1-44
9606	28825	IGLV1-40
9606	2886	GRB7
9606	28893	IGKV1D-39
9606	28908	IGKV4-1
9606	28912	IGKV3-20
9606	28913	IGKV3-15
